mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_delta_mean_0,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_std_0,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,label
-301.36047,91.99474,2.0402842,10.5583315,0.49203396,6.39673,0.4805596,1.4701183,0.42910123,1.7242391,5.7328157,9.408886,-4.1874514,115.6428,50.996098,20.846088,8.9210205,11.105114,5.8894043,8.966305,10.645421,8.289142,12.260769,12.439797,8.507403,8.884433,-7.147812,-3.5481877,-0.026286528,0.00479199,-0.046973996,0.4846771,0.16425246,0.09395305,0.7081038,0.93695664,1.0418744,0.30292803,0.54188627,16.260796,5.8637056,4.8261104,2.1668699,2.2615077,0.67589116,1.131931,1.8437116,1.1630995,1.7005327,3.5090866,1.9288329,1.2454132,gora
-296.54456,93.45062,8.469792,5.695409,3.8444958,3.132561,0.56785536,3.6629536,0.6724542,-0.4720173,5.4292307,9.88339,-3.4961114,106.552376,57.46231,24.379398,14.519786,14.434516,7.2146587,9.607561,11.289753,7.5773883,11.492088,10.345464,10.463636,9.361792,0.628525,2.2406564,-0.304141,0.44681185,-0.80097604,0.13612373,-0.24668808,0.13551593,-0.19367175,-0.47795546,-0.2761166,-0.24528348,-0.070767224,22.54605,12.388413,5.4382358,2.8137224,2.625322,1.0508546,1.6598743,2.520996,1.4543227,2.5596304,2.5021195,2.599697,1.8107914,gora
-304.36853,90.9252,3.9254882,6.573308,-1.0003732,6.1566753,1.9866054,3.734034,1.5857645,2.2506666,5.1198797,7.0990257,-5.0737247,99.52177,50.695156,18.55449,11.955265,15.368021,9.012123,9.95348,12.034763,8.97304,10.856042,9.576154,8.576324,8.209258,0.79803437,-0.3480666,-0.36226833,-0.35376418,0.12986517,0.37877595,0.23253918,0.23942971,0.14930737,-0.17614454,0.2089915,0.3435204,-0.061726652,20.620783,10.303449,4.463419,2.2033095,2.7872357,1.9537833,1.6697794,2.8311312,2.1235142,2.335201,2.3270319,1.9172906,1.6677395,gora
-294.66943,95.35225,10.077461,8.132238,4.0030046,3.2098916,0.86245894,1.258558,0.6847572,0.9473288,4.7927866,6.5516815,-4.321518,107.65124,54.542095,30.892809,14.094926,13.620412,8.269006,11.125479,9.620211,9.482767,12.216911,11.402935,11.014703,10.510497,-2.6580186,-0.41843805,-0.40954491,0.82081413,-0.24560681,0.31220677,-0.20420739,0.2417033,-0.068878785,0.44611982,-0.16895181,-0.07630928,0.08285031,23.685005,10.799848,7.72943,3.016722,2.1479294,1.5603623,1.5755646,2.1657808,1.7124431,2.4923584,2.6485462,2.5621433,2.0248804,gora
-296.47418,100.14918,8.102732,9.614935,2.0205927,4.768928,1.2266486,4.344876,-0.48706412,0.92380786,6.060827,4.2265005,-7.0227456,105.45914,51.17269,23.18475,12.260195,11.573889,8.494908,9.0254135,8.7116995,9.033697,12.3010645,12.134437,9.305094,11.109669,-1.0084066,-0.33914638,-0.007744305,0.24765232,0.24926686,0.22731745,0.3910002,0.18493608,0.25451642,0.07804222,-0.0012646317,0.12230786,-0.024466097,21.290173,9.739916,5.7588687,2.4507449,2.0102863,1.5228918,1.4426397,1.8078374,1.83664,2.6331666,2.7855966,2.166234,2.0595598,gora
-288.91833,84.692184,3.8907275,11.0888405,5.004692,3.664533,-0.7766234,2.2906234,0.35696304,1.5782094,6.5214305,9.755945,-2.591878,117.157425,52.45916,21.778448,12.410057,14.3981085,11.425909,6.83716,11.585367,11.653975,9.285949,9.710692,8.85655,7.864195,0.78358144,-0.6034119,0.116256,-0.19660994,0.27829915,0.036749713,0.032483794,0.22654977,0.14281207,0.26970065,0.2649634,0.33816436,0.082896024,24.027706,11.333985,5.039538,2.4315886,3.1387045,2.3790011,0.9721995,2.5465448,2.6886737,1.9934767,2.2494352,1.8130933,1.443904,gora
-397.64435,84.12721,-14.789483,8.272779,-37.9627,3.9995253,-13.782433,1.5015733,-17.390146,-3.0481236,-14.063659,1.5385677,-19.752548,187.1734,64.27998,24.250965,16.955938,31.906387,16.849888,11.619637,12.013962,12.777355,9.408662,12.707669,8.781717,16.092325,6.410963,0.34264544,0.40306613,1.9545538,0.13290638,1.0651542,-0.920157,0.6440839,-0.390509,0.11513165,-0.32659358,-0.43787014,-0.40703315,45.77103,16.403732,5.900355,2.9615066,8.571507,3.0111108,2.3784142,2.9570155,3.144054,1.2734339,3.6299078,2.1280162,3.7165236,gora
-463.16718,97.075645,-5.190077,1.8550674,-16.842695,0.51696336,-11.60407,1.6858693,-15.907762,-9.752791,-11.834693,0.5501858,-22.065754,181.04355,60.907303,29.119862,21.161865,34.502434,15.104042,15.429599,8.292668,13.849834,13.175669,13.538168,10.280795,17.591528,2.0582194,-0.45902482,-0.8074424,-0.74010634,-1.0407977,-0.05686902,0.13084579,0.2528186,0.084712,0.6581708,0.24574764,0.47436705,0.4390339,38.997356,12.596872,6.0039606,3.8193357,7.758866,2.7954016,3.1280704,1.8973386,2.6617243,2.039966,2.9421947,2.1847942,3.6133556,gora
-401.5376,125.055214,-10.547719,-4.0950365,-26.786606,-0.22066371,-21.801123,0.9366239,-24.088972,-18.423141,-19.952013,3.6981742,-28.301607,131.40791,42.11558,22.251265,23.723827,29.309835,11.008698,14.345825,7.559848,10.325891,13.978547,12.6279335,8.805251,10.615506,-0.1691637,1.6374946,0.39731976,-1.9307901,-1.5223776,-0.61587316,0.7637198,0.23251112,-0.16982405,-0.08057809,-0.17746246,0.006822189,0.69107246,35.174824,10.275065,5.744555,5.255623,7.3820906,2.089868,3.9484162,1.5298256,2.0656497,2.9326987,3.1035993,2.2653904,2.0647292,gora
-476.7317,87.81569,-7.8638487,7.6797113,-21.274864,4.028661,-13.80723,1.2616181,-20.046795,-7.1500454,-17.83379,4.216064,-22.977613,190.03995,57.05196,17.72445,17.861624,29.573345,8.83433,13.016106,8.814473,15.221187,12.836247,13.187767,10.534109,17.352383,2.5758805,1.2885966,0.51783514,1.3309228,0.85582423,0.3299507,-0.14903094,-0.18038926,-0.46587098,-0.23606214,0.0019773394,-0.09333858,0.060491666,39.429028,13.053975,3.744653,4.2224245,6.178697,1.7153263,2.8629818,2.1150985,2.6388931,2.8741999,3.0844815,2.3975296,3.9990036,gora
-472.77176,108.63056,-3.455286,-1.3919564,-20.359768,1.9583197,-26.8681,7.68074,-22.290575,-12.341172,-19.241718,7.7785506,-24.137447,160.1175,49.714226,22.499218,21.080393,24.392063,7.9337845,19.635666,7.6637287,12.380781,12.728882,13.13965,9.51108,12.787548,-11.4101715,-4.902591,0.19156897,-1.125632,-0.16219923,-0.06481835,0.87336147,-0.34458366,0.93232495,0.7600832,0.36195034,-0.015578023,0.7512105,31.998877,9.369335,5.207969,5.34532,6.0385203,1.1107895,4.101255,1.6289304,1.6391008,2.4389021,3.3942313,2.165355,3.0467737,gora
-397.64435,84.12721,-14.789483,8.272779,-37.9627,3.9995253,-13.782433,1.5015733,-17.390146,-3.0481236,-14.063659,1.5385677,-19.752548,187.1734,64.27998,24.250965,16.955938,31.906387,16.849888,11.619637,12.013962,12.777355,9.408662,12.707669,8.781717,16.092325,6.410963,0.34264544,0.40306613,1.9545538,0.13290638,1.0651542,-0.920157,0.6440839,-0.390509,0.11513165,-0.32659358,-0.43787014,-0.40703315,45.77103,16.403732,5.900355,2.9615066,8.571507,3.0111108,2.3784142,2.9570155,3.144054,1.2734339,3.6299078,2.1280162,3.7165236,gora
-463.16718,97.075645,-5.190077,1.8550674,-16.842695,0.51696336,-11.60407,1.6858693,-15.907762,-9.752791,-11.834693,0.5501858,-22.065754,181.04355,60.907303,29.119862,21.161865,34.502434,15.104042,15.429599,8.292668,13.849834,13.175669,13.538168,10.280795,17.591528,2.0582194,-0.45902482,-0.8074424,-0.74010634,-1.0407977,-0.05686902,0.13084579,0.2528186,0.084712,0.6581708,0.24574764,0.47436705,0.4390339,38.997356,12.596872,6.0039606,3.8193357,7.758866,2.7954016,3.1280704,1.8973386,2.6617243,2.039966,2.9421947,2.1847942,3.6133556,gora
-401.5376,125.055214,-10.547719,-4.0950365,-26.786606,-0.22066371,-21.801123,0.9366239,-24.088972,-18.423141,-19.952013,3.6981742,-28.301607,131.40791,42.11558,22.251265,23.723827,29.309835,11.008698,14.345825,7.559848,10.325891,13.978547,12.6279335,8.805251,10.615506,-0.1691637,1.6374946,0.39731976,-1.9307901,-1.5223776,-0.61587316,0.7637198,0.23251112,-0.16982405,-0.08057809,-0.17746246,0.006822189,0.69107246,35.174824,10.275065,5.744555,5.255623,7.3820906,2.089868,3.9484162,1.5298256,2.0656497,2.9326987,3.1035993,2.2653904,2.0647292,gora
-476.7317,87.81569,-7.8638487,7.6797113,-21.274864,4.028661,-13.80723,1.2616181,-20.046795,-7.1500454,-17.83379,4.216064,-22.977613,190.03995,57.05196,17.72445,17.861624,29.573345,8.83433,13.016106,8.814473,15.221187,12.836247,13.187767,10.534109,17.352383,2.5758805,1.2885966,0.51783514,1.3309228,0.85582423,0.3299507,-0.14903094,-0.18038926,-0.46587098,-0.23606214,0.0019773394,-0.09333858,0.060491666,39.429028,13.053975,3.744653,4.2224245,6.178697,1.7153263,2.8629818,2.1150985,2.6388931,2.8741999,3.0844815,2.3975296,3.9990036,gora
-472.77176,108.63056,-3.455286,-1.3919564,-20.359768,1.9583197,-26.8681,7.68074,-22.290575,-12.341172,-19.241718,7.7785506,-24.137447,160.1175,49.714226,22.499218,21.080393,24.392063,7.9337845,19.635666,7.6637287,12.380781,12.728882,13.13965,9.51108,12.787548,-11.4101715,-4.902591,0.19156897,-1.125632,-0.16219923,-0.06481835,0.87336147,-0.34458366,0.93232495,0.7600832,0.36195034,-0.015578023,0.7512105,31.998877,9.369335,5.207969,5.34532,6.0385203,1.1107895,4.101255,1.6289304,1.6391008,2.4389021,3.3942313,2.165355,3.0467737,gora
-280.9013,100.47586,0.32525432,2.9594457,1.9454355,7.638623,-1.5277925,-0.27681935,5.3927,-0.1064046,6.1621647,9.444559,-0.66435254,113.57825,54.041416,24.08035,18.002428,13.40565,7.211292,11.9144,10.67681,6.9297395,13.804655,8.626402,9.014738,8.758058,-0.09458625,0.12583092,0.5004597,0.35526565,0.30266035,0.07590796,0.09562421,0.39992136,0.05705811,0.116711386,-0.119021595,-0.15941243,-0.15433814,22.170362,10.875465,5.5844526,3.5761554,2.9065237,1.4395379,1.9192868,2.2211616,1.7457739,2.7120225,2.0835996,2.1862502,1.8974792,gora
-266.78036,110.676,3.8508115,16.537586,5.402107,5.3275557,4.5089693,10.514361,4.7071514,0.12207794,2.278459,2.2480402,-2.2718368,98.76946,46.55987,28.300446,17.532951,13.334135,15.765719,12.496957,10.539315,7.7940354,11.506232,13.379455,8.960958,6.920203,3.7169588,1.4700764,-0.30448228,0.5210824,0.093722194,0.49810866,0.35039067,0.22083059,0.12069842,-0.51291645,-0.4530432,-0.7338343,-0.4299411,20.39211,8.866148,7.230348,3.4023285,2.2490783,3.2098367,2.3256004,2.1820424,1.4471871,2.6982927,3.3379834,1.7179573,1.4649357,gora
-281.92957,102.01189,-0.49537706,9.918572,1.4180264,7.353018,3.0336525,2.3304977,2.3494763,1.3895566,1.0786238,4.435883,-1.7934651,100.63454,50.548626,28.043674,18.583475,12.708451,12.147383,9.8642435,12.255763,9.422189,11.374368,13.409415,10.563302,7.5229244,-1.1218988,-0.8703379,-0.3974572,0.13063392,0.17385048,-0.092662975,-0.15497944,-0.4296108,-0.1340738,0.039919663,-0.26963627,0.035155162,0.10690125,21.521957,10.950725,6.85276,3.525464,2.0680757,2.5011475,1.9709334,2.6586268,1.8229116,2.895132,3.1786864,2.2652626,1.511225,gora
-252.25873,79.54033,-0.93667406,17.801842,-1.0855645,-0.8239931,-2.8126302,-1.300175,1.104988,6.502686,-3.1739264,3.0407953,3.893204,155.99706,45.576763,16.593952,10.860782,14.228166,14.1279955,12.748527,11.935691,5.6593366,6.321195,9.017743,6.435236,4.7499795,10.934378,3.1518269,-0.19759274,-0.52858424,-1.3589097,-0.73140013,-0.5845581,0.035771236,-0.12582102,0.118177675,-0.012656555,-0.29920435,0.30667397,17.958574,6.1395526,3.7372854,2.5553703,2.1563416,1.6543237,2.3149366,2.7245317,1.1182015,0.7438815,1.8438222,1.1123883,1.1374594,lewo
-203.64586,104.48448,2.7335956,17.291615,-8.618695,-5.2409577,-3.9987977,1.9086156,5.140909,6.6496606,-5.4131083,-0.93283844,3.2651968,134.75645,40.382114,24.332973,15.559294,20.489368,19.016874,16.643919,12.873912,7.4632044,8.4265375,10.598699,7.38223,8.021211,-4.2019076,-2.4840322,0.36094403,0.069738284,0.19756058,0.40627283,-0.13016546,-0.053076208,0.58347523,0.13356312,0.23924805,0.26680475,-0.025594793,27.477367,10.036648,4.8373213,3.0828786,4.6717296,3.9840999,3.0928636,2.467049,1.6508889,1.8293304,2.3572767,1.6718854,1.6004765,lewo
-221.26161,104.695496,-7.3010497,23.194487,-2.4406414,-5.8640447,0.22043467,-5.4377174,-5.893573,6.4406023,-7.0461054,-2.800157,4.82673,141.15327,42.20568,19.6842,22.09646,26.53088,14.616582,12.763419,16.315742,10.370541,8.709241,9.945602,9.246815,8.017818,5.5703936,3.2988186,0.37007922,-0.7327887,-1.9615237,-0.8789896,0.42548817,0.64283,0.103820324,-0.4595496,-0.25451696,-0.22538558,0.8026489,18.22358,4.847305,4.0859647,4.579405,3.9749713,2.1323304,2.4821475,3.7680137,2.339263,2.0852165,2.3070118,2.119381,1.4950991,lewo
-239.24384,89.35307,-14.565123,32.544685,10.193859,-3.556103,-1.1488626,-8.050448,0.29839426,8.58159,-3.8084116,-0.7384726,2.0447407,136.48936,33.766163,26.029434,25.651077,13.319621,17.95974,8.171832,13.071646,6.53457,9.085265,13.479713,6.414921,7.734909,8.408743,2.551543,-1.2030288,0.11597955,-0.18721122,-0.6434655,-0.5117141,-0.8360178,-0.24605793,0.69130695,0.03331086,-0.17390025,0.08020582,14.840234,4.7578316,3.4919431,4.876757,2.5737238,2.6374776,1.3074868,1.4409319,1.1402366,1.8798642,2.8792968,1.1883323,1.6198606,lewo
-212.43398,94.137665,-12.536724,22.811165,-4.0184073,-3.2803445,1.0717869,-3.271902,2.458882,9.423523,-5.293117,1.6891252,2.0699592,144.00356,34.457123,30.911175,22.287558,21.701221,19.237812,17.213737,17.111809,10.112713,5.455696,13.891329,7.309868,6.2066746,4.5931125,-0.103102006,-1.3316184,0.019493937,0.07035661,0.005542338,-1.3402791,-0.54644966,0.16242272,0.3597882,0.9971458,0.17005223,-0.36469078,22.466925,7.026956,4.201856,5.246734,5.7510896,3.4975395,2.601634,2.5495086,1.7153629,1.2481724,3.67809,1.6750365,0.6414421,lewo
-230.1582,103.549866,-8.376166,10.056292,-9.064152,-4.8193817,0.0667423,2.3836002,-1.513548,3.9843252,-2.6130028,1.354767,2.4383597,142.6843,39.519684,21.886517,20.351204,23.118853,16.299505,12.458743,14.046834,9.93893,7.4729414,6.375484,4.517674,11.297165,-5.71143,-2.6824703,0.65794814,0.7303197,1.6399148,0.53045595,-0.07946774,-0.4243286,0.17936471,0.5257733,0.061581552,-0.17849508,-1.036444,28.772346,7.7855124,4.99422,4.7503047,5.847306,3.0587983,2.6479056,3.3348224,1.9024887,1.0175562,1.0441378,0.92528677,2.5226302,lewo
-277.83746,84.06615,-2.6604037,8.879345,-3.2972186,1.2202216,5.0724688,1.6417351,-0.7290463,8.545197,4.1626444,6.4822598,2.4264405,144.99808,38.533012,21.209694,10.107533,22.565773,12.201305,7.4581385,16.042587,11.06297,6.5255218,4.6634955,4.4770055,8.509281,4.461008,0.6247194,-0.7243685,-0.37866095,-0.33485132,-0.47129503,-0.20160155,-0.42959628,-0.47318876,0.038825497,-0.04556753,-0.299124,-0.06794106,35.3338,7.8621917,5.3221793,2.2684097,5.248026,2.9271803,1.7052034,4.1506867,2.7351315,0.97338766,0.7590272,1.0792923,1.6632737,lewo
-242.81183,92.4533,-13.372929,14.952854,-6.349717,0.6456263,2.1334515,-3.1596973,-3.2960002,8.675574,-0.7756212,3.669922,1.277399,140.72092,44.295525,24.29454,16.111708,24.272345,18.128292,13.380712,13.93623,16.114206,8.180595,7.9505305,5.098841,10.035189,2.4587522,1.582974,-0.6429806,-0.3273356,0.28293118,-1.06262,-0.69259155,-0.16898385,-0.29248852,0.51704353,-0.26990741,-0.4576066,0.11247405,31.078037,8.924739,5.6205053,3.0271852,4.6502404,4.1364603,3.3145046,3.3139396,3.4108164,1.773631,1.8911464,1.2241937,1.8084557,lewo
-231.19612,92.14702,-2.901035,16.063042,-7.035927,-3.547294,-2.0071766,4.8420925,3.090958,8.644507,-1.784372,2.6747594,5.734253,151.55165,40.159977,21.335709,16.318264,18.420156,15.891956,13.83182,13.442661,8.9337635,6.585721,10.2758665,4.5618453,5.128611,2.262189,1.4001167,-0.15519308,0.52470416,0.061654717,-0.17409895,-0.3351368,-0.17211878,-0.08844104,0.22967775,-0.42956686,-0.20802665,-0.10500869,30.180614,8.091128,4.1364117,3.694771,3.4170952,2.9152792,2.9733386,2.99051,1.6836267,1.2640629,2.490214,0.99079245,0.9477818,lewo
-237.6236,106.85516,-6.08328,11.876347,-6.971854,-2.52531,-0.341542,2.3678722,0.63586116,9.156389,-2.7004344,1.3225566,1.2835436,125.95092,45.32438,25.919167,16.388657,24.951378,18.092867,14.977295,12.8806305,12.507713,8.043252,10.409407,5.73552,8.850854,-0.49974775,-0.20922631,-0.8446683,0.61785287,1.3099065,-0.7762961,-0.22190806,0.08602592,-0.44840825,0.42097333,-0.2930074,-0.1783292,-0.2581368,23.62495,10.234814,6.1142616,3.9005673,6.128226,3.9414246,3.0857098,2.1961355,2.8433466,1.4511012,2.7239168,1.4633986,1.9163326,lewo
-179.46452,105.66696,-13.599366,14.109135,-7.602005,-12.1812,-4.5045624,3.3674932,-3.0020754,10.3293705,-0.490317,-2.690862,4.9463196,144.7732,44.69787,27.470274,23.826374,25.11745,15.696581,17.97035,13.563558,16.772934,8.997247,10.552878,7.6460304,6.7951517,-3.1595817,-1.3799596,-0.7901453,-0.13605072,0.34554905,0.17521779,0.03180681,-0.10386997,0.0077988803,0.12731265,0.22307792,0.69014287,-0.10315508,25.805103,12.092066,5.6831045,4.226362,5.6033382,3.2920344,3.2132707,2.9977446,4.2327228,1.8585032,1.9441892,1.3882151,1.5610054,lewo
-206.7213,103.89235,-20.522259,18.09433,1.1257477,-11.979088,-1.4872779,-2.2441263,-2.6325798,13.589406,-3.3648777,2.9455214,0.88343,125.11667,41.489223,26.501003,26.144989,19.885885,22.171383,12.478183,10.89387,10.345841,9.204732,12.797142,5.595447,4.089665,-0.4680177,-0.4131921,-0.6780182,-1.1877627,-0.2279579,0.5825539,-0.8552443,-0.69166744,0.5006248,0.5565179,0.013231993,0.09229228,-0.23456143,23.424232,8.030264,5.6993136,4.0944304,4.2862206,3.4579842,2.9749339,2.722319,1.8641099,1.9404666,2.4730554,0.95350957,0.6778705,lewo
-220.15184,105.3541,-4.576186,15.582381,-6.897628,-8.37478,-0.782232,-0.49858025,0.35225874,10.295024,-3.2901182,-0.64988035,2.4614112,139.44203,42.487682,22.778101,16.85314,29.118523,19.469458,11.301672,11.91966,11.30864,8.303055,7.593116,7.601991,9.540615,1.6562531,0.8239213,-0.89050376,-0.39865354,1.3975288,-0.4308705,-0.31620806,-0.095847934,-0.88782346,-0.35334846,-0.08655746,-0.28299707,-0.15129754,27.366482,9.621937,5.09267,2.754225,6.8885474,4.5841002,2.2752392,2.4104695,2.8638175,2.074683,1.4975992,1.7390217,1.9115369,lewo
-210.43892,105.86047,-15.457698,19.645187,-0.93072677,-8.986805,0.5285332,-3.5278997,-5.1107416,9.919452,-2.559517,2.610238,1.8116744,129.1099,49.609352,27.548325,30.2782,18.457489,18.187153,14.580795,16.262459,11.264238,6.221404,13.731373,7.532485,6.0135784,0.17121136,0.12086138,-1.1241994,0.7410902,0.60401714,0.08512295,-0.05897166,-0.74512935,-0.23319444,0.06550905,-0.39268047,-0.1929662,-0.24702281,27.29407,12.526168,5.8951073,6.603839,4.5355196,3.8339746,3.5076983,3.6871624,2.8013465,1.3883564,3.3863342,1.7053323,1.3748193,lewo
-188.42233,98.73718,-17.36134,19.883625,-3.4949508,-9.40371,-4.4049697,-4.084337,-4.716211,7.532623,-2.274361,5.294997,3.5488193,148.63167,40.305733,23.1046,22.379766,22.75341,17.288069,19.033262,13.327314,10.500702,8.063344,14.082423,5.2609687,10.917994,-1.1354425,-0.17834222,0.66264814,0.16367075,-0.098985374,-0.15884236,0.22498849,0.4522487,0.18438044,-0.23456436,-0.028042793,0.11712744,0.0039083064,30.346544,9.621921,4.2954755,4.4716816,4.725506,3.7393525,3.9679894,2.806989,2.767507,2.0730894,2.9727974,1.0668615,2.328804,lewo
-206.51971,105.35477,-10.457079,16.89045,-6.1562977,-9.400878,-2.1938963,1.3332841,-4.865672,7.016061,-2.9685473,-0.0685451,3.47682,138.50688,45.306164,20.813549,20.216524,27.453344,17.723705,15.759818,11.94795,11.821228,7.3141146,10.17381,7.688746,7.4024835,-0.27918828,0.69774145,0.448453,0.12502256,-0.1189248,0.20930097,0.4141551,0.58379143,0.31760234,0.12632665,0.046597734,-0.11498854,0.20485945,27.764975,8.744529,3.962351,3.9621885,5.4506345,4.1161575,3.1034083,2.1802745,2.7045288,1.8480473,2.4459321,1.7057458,1.3768213,lewo
-218.69472,111.98813,-15.776058,25.183228,-2.654603,-11.716536,4.4559364,-0.5150584,-2.4660358,4.2841587,-8.458982,2.0851376,4.536998,112.34315,42.229626,29.443367,25.89573,32.798973,23.37961,11.363736,15.492948,14.313022,7.5287833,10.847331,9.230472,8.678341,0.5380369,0.97323966,-0.14203784,-0.40234292,0.8956989,-0.37686366,-0.021283269,0.19437423,0.48221964,-0.15901914,-0.37162,-0.007603362,-0.40083322,23.159445,9.233909,5.641006,4.6133957,7.0253563,4.640415,2.2468486,3.164597,3.513557,1.4907575,2.2373753,2.336764,1.7664521,lewo
-233.72766,107.76183,-5.740861,18.865671,-0.6198542,-15.9321995,0.5226733,0.42534828,-4.5305305,6.0661287,-1.6194403,0.65880203,3.2010758,118.64955,43.164547,29.760483,20.581625,28.39451,23.555586,8.461954,11.73277,10.293664,9.087575,9.688686,12.050071,5.86298,-0.78967893,-0.9108329,-0.43174696,0.5443466,1.180832,-0.20249024,-0.5344863,-0.35364687,0.10532352,-0.19339064,-0.49822825,-0.10452871,-0.1376017,23.868198,10.248017,5.808837,4.4493384,6.5905447,5.2756705,1.8021612,2.517546,2.727045,2.336083,2.0585387,3.2232049,1.1541214,lewo
-225.62088,107.305695,-8.595921,19.672974,-0.28866875,-7.5783243,-4.7064257,-6.884386,-5.5822525,9.433601,-3.8390708,1.2958407,4.939085,134.00603,46.251617,27.489809,20.798592,19.848951,16.91117,12.792642,14.333461,11.1146,7.2166786,12.510994,4.955165,6.4566164,1.5094478,-0.43752426,-0.7027907,0.35641152,0.34380507,-0.46286803,-0.4877634,-0.6822134,0.2789966,0.30232602,-0.27481148,-0.051084474,-0.5283064,28.125038,12.344643,5.7627044,4.303765,4.085149,3.9648023,2.800868,2.9858408,2.664474,1.9422932,2.8943903,0.90755665,1.7033504,lewo
-221.36652,110.47198,-10.34127,14.892774,-3.8797932,-10.13409,-3.19238,-4.323124,-1.9781204,12.262089,-2.9429526,-0.352409,4.0123286,136.51779,44.94756,26.44977,18.827835,24.808058,17.06481,12.550927,14.963386,11.517205,5.3255296,12.720554,6.503787,5.6829314,0.42875618,-0.15446186,-0.5936985,0.85762376,0.6360866,-0.058810845,0.059533,-0.33889678,-0.049758524,-0.14582069,-0.26350516,0.26291293,-0.10254818,26.635029,11.467958,5.3132863,4.622449,5.426811,3.927557,2.7519038,2.9260526,2.6591372,1.3108097,3.136445,1.5304015,1.1431862,lewo
-251.83075,111.070496,-11.182727,19.229301,0.1074363,-10.62747,-1.2993367,-6.6135674,-0.25642657,11.130892,-4.754588,3.6556566,4.3731737,124.90824,49.026978,34.966076,21.081675,16.215923,17.606346,7.5991483,19.4721,9.3172035,6.6266813,12.8077545,6.473078,4.363018,1.3078003,-0.30166087,-0.8766378,0.87253076,0.5553049,-0.07835785,-0.07171973,-0.5340111,-0.36761174,-0.10417863,-0.22696325,-0.056277543,-0.2066593,25.355774,11.223361,7.4843836,4.7542634,3.9408984,3.905836,1.5345095,3.9555447,2.0146952,1.334761,3.073787,1.2449569,0.8018787,lewo
-220.54843,99.071655,-21.212585,15.525991,1.3489437,-2.6011128,-4.1616488,-4.6810412,0.19123983,13.159243,-2.509533,0.4521386,-0.20595634,142.41556,36.909683,27.965832,21.283096,17.112595,18.178015,15.080047,13.192384,10.500941,10.427526,11.034011,6.9287066,5.3261476,2.4982684,1.3442268,-0.4543175,0.3902645,0.22146551,-0.4318495,0.16567105,-0.021742076,-0.47117713,-0.21639796,-0.31288588,-0.20925656,0.041167427,29.0448,9.879682,5.7212653,4.4844084,4.185971,3.8969648,2.8488946,2.8264883,2.4532325,2.14753,2.883392,1.558355,0.8444436,lewo
-198.29684,103.822556,-10.255933,20.79126,2.1077962,-10.20039,4.411904,-3.7156825,-9.3537855,7.910638,-1.9424198,-2.6512718,5.7850065,137.21477,52.495186,36.088505,23.271105,29.18673,19.507193,16.341724,15.10859,17.906145,10.335992,10.715885,13.014456,4.9072156,-2.1872725,-4.479987,2.3743174,-1.4570582,-0.7141752,0.008117348,-0.14945692,0.20145619,0.9864524,0.14560716,0.92803115,1.3031161,0.12476065,23.22362,9.596346,4.7942834,3.7129529,5.5359616,4.073004,4.018791,2.5462532,3.0780632,2.434881,1.4000717,1.4334944,1.1110556,lewo
-245.63391,96.82684,0.5299131,16.141197,-5.0972443,-4.8437347,0.4813409,3.272751,1.5463231,8.52016,-3.0320382,1.9695011,3.0625584,149.4319,44.984943,17.51668,16.676077,22.581244,15.692833,13.293179,12.987893,11.424281,6.750796,11.547505,5.8256,6.400247,-0.59897053,-1.0142972,-0.40915966,0.26772955,0.38363206,0.6157832,0.09400408,-0.04417102,0.089279026,-0.058517784,0.1675261,0.08679073,-0.114786714,28.144445,9.725515,3.9546242,3.6630223,4.6181817,3.4000342,2.9707754,2.478135,2.4345822,1.3909316,2.4540284,1.0972395,1.2883792,lewo
-202.62495,102.93703,-18.256275,16.232456,-9.55155,-5.557191,0.54768276,-7.861073,-5.414199,11.5746975,-0.3397143,-2.7283268,2.0486057,142.47708,35.745087,27.071486,26.80452,21.948242,17.566671,13.426569,16.49447,11.423998,7.753107,9.794162,9.690905,8.372978,-0.94505537,-0.5852307,-0.18705165,-0.59829575,-0.4205935,-0.29820487,-0.8618187,-0.111928225,-0.0024122596,0.15814604,0.10581745,0.40590432,0.4850291,26.002766,6.9705663,5.68614,4.650939,4.1471086,4.091017,2.9428108,3.5701146,2.1613777,1.8593048,2.211658,1.6565683,1.5176114,lewo
